FIPS,2010 RR_Level,2011 RR_Level,2012 RR_Level,2013 RR_Level,2014 RR_Level,2015 RR_Level,2016 RR_Level,2017 RR_Level,2018 RR_Level,2019 RR_Level,2020 RR_Level,2021 RR_Level,2022 RR_Level
51043,10,14,12,5,15,16,17,16,15,16,3,12,12
51045,18,5,5,5,5,4,15,4,4,4,18,15,9
51047,6,15,9,19,18,17,15,19,17,14,15,15,12
51049,5,5,6,6,5,7,10,8,4,15,13,14,10
51051,19,19,19,19,19,19,17,18,18,18,19,19,19
51053,7,7,6,6,7,6,13,11,16,17,18,13,17
51057,5,7,5,6,5,8,12,4,18,4,15,17,10
51059,7,7,8,7,8,8,8,8,8,7,6,5,5
51061,7,17,9,11,12,14,18,15,13,15,8,11,9
51063,16,17,15,11,17,11,4,13,14,13,16,15,12
51065,6,5,5,9,5,6,11,9,11,15,9,12,10
51067,13,18,18,15,16,8,15,15,18,14,17,16,12
51069,12,12,17,15,17,17,16,13,14,11,14,8,7
51071,19,19,18,12,19,18,18,17,14,17,19,19,18
51073,5,6,5,5,7,7,17,8,13,7,11,12,13
51075,7,8,8,10,8,9,13,13,12,15,13,14,12
51077,17,18,16,14,5,18,16,4,4,16,16,15,17
51079,6,14,8,5,5,17,4,15,17,12,10,13,10
51081,5,5,5,5,5,4,4,6,16,14,17,14,17
51083,9,12,8,9,5,7,12,10,16,13,14,17,18
51085,7,8,7,11,12,11,9,14,12,13,13,10,11
51087,10,11,9,9,10,12,13,13,12,13,13,14,13
51089,15,17,18,18,16,12,16,15,16,17,19,19,19
51091,5,5,5,5,5,4,4,4,4,4,3,3,3
51093,7,6,5,8,9,7,10,10,16,12,13,11,14
51095,7,6,6,7,9,7,11,10,13,10,11,6,6
51097,5,5,5,5,6,4,13,9,15,4,14,15,10
51099,5,10,5,7,6,10,16,18,19,9,15,15,9
51101,5,5,5,8,5,7,11,13,16,9,15,17,11
51103,5,5,5,5,5,9,4,4,19,4,15,18,9
51105,19,19,19,19,18,19,19,18,18,16,18,18,18
51107,7,8,8,8,9,7,9,7,7,7,6,5,4
51109,7,8,7,15,11,11,16,13,16,19,12,16,13
51111,5,5,5,5,5,4,4,4,17,14,14,16,17
51113,5,14,9,5,15,17,15,14,15,15,13,15,13
51115,5,6,5,5,6,7,17,6,15,4,11,12,13
51117,7,8,5,7,7,8,11,8,18,14,14,15,17
51119,5,6,5,5,5,7,14,6,17,5,13,16,11
51121,19,13,13,8,10,6,9,9,8,8,8,7,7
51125,5,6,7,11,5,4,7,8,8,10,10,9,8
51127,6,5,5,8,8,8,4,12,14,10,12,15,10
51131,5,5,16,11,15,4,19,17,18,16,18,14,16
51133,5,5,5,5,5,10,4,8,19,4,15,19,9
51135,5,5,6,5,6,4,8,4,14,14,16,14,16
51137,6,11,9,19,18,16,19,16,18,17,13,16,16
51139,6,15,11,9,14,18,14,14,15,15,14,15,11
51141,16,18,17,13,17,14,13,16,18,15,19,18,17
51143,13,16,15,15,14,7,14,13,11,14,15,10,11
51145,5,8,9,8,8,11,14,13,11,14,17,14,12
51147,5,5,5,5,5,5,7,5,13,14,13,15,13
51149,8,8,7,7,8,7,13,15,18,18,18,13,19
51153,8,9,10,8,9,8,10,10,10,10,11,7,6
51155,19,19,13,7,19,14,11,17,8,18,15,18,15
51157,5,16,11,13,16,17,16,4,4,16,15,14,13
51159,5,5,5,5,5,9,8,7,18,4,14,18,9
51161,13,12,13,13,15,10,13,15,14,10,15,11,9
51163,10,6,5,8,7,5,9,8,11,8,10,9,7
51165,7,11,10,10,10,14,15,15,16,9,9,11,6
51167,19,19,19,19,19,19,18,17,17,18,19,18,19
51169,19,19,17,19,17,18,18,17,17,13,18,17,17
51171,9,14,14,13,16,18,16,14,16,17,15,13,10
51173,19,19,18,18,18,18,18,15,11,18,15,13,16
51175,5,6,5,6,6,7,8,9,14,15,15,13,14
51177,6,11,10,11,10,13,15,11,15,15,16,16,14
51179,6,13,8,10,8,10,13,9,12,14,12,10,9
51181,7,5,5,7,8,5,4,12,15,14,13,12,14
51183,6,6,5,5,6,5,7,11,17,16,17,13,16
51185,19,19,19,18,18,18,19,16,15,19,19,19,18
51187,7,15,14,10,15,18,17,18,18,19,18,16,16
51191,18,17,17,18,17,18,17,14,15,15,17,13,12
51193,5,7,5,5,5,10,10,13,19,5,15,18,9
51195,19,19,19,18,18,18,18,19,16,17,19,18,19
51197,18,19,12,11,19,18,18,14,8,18,17,18,18
51199,8,8,7,9,11,10,16,9,11,13,11,10,11
51510,9,9,9,11,8,8,8,8,11,10,7,7,5
51520,15,16,15,17,17,16,16,15,18,11,16,15,15
51530,10,6,5,5,5,5,4,8,11,4,3,9,7
51540,6,5,8,12,8,9,12,12,14,8,6,11,13
51550,10,9,9,12,10,14,13,13,12,11,12,9,10
51570,9,10,5,7,9,9,18,17,19,18,19,19,18
51580,5,5,10,5,12,8,15,12,5,10,17,17,14
51590,12,13,13,9,17,8,12,13,11,16,16,15,12
51595,5,5,5,5,5,5,4,4,16,4,17,14,17
51600,7,7,8,7,8,8,8,8,8,7,6,5,5
51610,7,7,5,5,5,5,9,8,7,4,3,19,5
51620,5,5,5,5,6,7,10,10,16,12,13,11,14
51630,6,11,10,11,9,12,14,10,19,14,18,18,16
51640,5,18,5,5,15,17,4,4,5,16,16,16,17
51650,11,10,9,12,9,13,15,10,14,17,15,13,12
51660,7,11,10,10,10,14,15,15,16,9,9,11,6
51670,9,10,8,10,9,9,14,19,19,19,19,19,19
51678,5,5,5,5,5,5,9,4,11,8,3,3,3
51680,15,10,6,15,7,5,10,9,10,14,10,14,14
51683,7,9,10,6,9,6,10,10,7,17,13,18,12
51685,5,9,10,5,9,5,10,10,5,14,12,14,9
51690,15,17,18,18,16,12,16,15,16,17,19,19,19
51700,9,8,10,10,13,10,15,11,14,13,15,14,14
51710,9,12,12,14,11,13,17,15,13,13,14,16,17
51720,5,5,5,5,5,18,18,4,16,17,19,18,19
51730,9,10,7,5,9,10,19,19,19,19,19,19,19
51735,5,10,5,12,9,14,15,4,5,16,13,13,12
51740,10,13,10,14,15,15,17,16,16,18,18,19,19
51750,19,5,13,5,16,5,9,4,8,14,12,14,7
51760,10,15,13,13,17,16,17,17,18,19,19,19,19
51770,14,15,16,17,12,16,11,19,19,18,19,19,19
51775,13,15,16,17,14,14,12,18,18,16,18,18,19
51790,7,7,16,14,7,5,10,12,11,10,9,5,5
51800,8,8,8,9,10,11,14,8,9,12,13,12,11
51810,8,10,9,12,11,11,13,11,10,8,12,10,10
51820,7,7,16,14,7,5,10,12,11,19,9,5,16
51830,7,6,7,8,11,5,14,10,11,13,11,6,6
51840,12,12,19,15,17,17,18,13,14,18,19,8,7
53001,9,7,7,5,11,11,7,10,5,9,6,10,11
53003,6,5,6,5,5,5,4,9,5,4,3,17,7
53005,9,11,12,10,11,15,11,11,10,10,11,7,8
53007,15,17,15,13,12,12,12,11,13,11,7,6,13
53009,16,15,18,18,15,14,16,14,14,13,13,17,14
53011,13,13,14,13,12,12,10,11,9,10,11,9,9
53013,7,5,5,5,9,7,4,9,7,4,3,6,3
53015,16,19,18,17,16,12,13,13,11,11,12,11,13
53017,14,14,14,12,12,11,12,10,13,10,3,11,14
53019,5,5,15,5,10,14,4,10,15,9,7,14,16
53021,11,8,8,7,14,11,7,12,9,8,8,10,9
53023,5,5,5,5,5,5,4,4,5,4,3,3,3
53025,14,11,11,8,11,11,9,10,11,9,9,11,13
53027,17,14,17,17,17,16,17,15,11,14,13,18,18
53029,14,15,16,15,14,12,12,11,12,11,9,7,6
53031,16,14,17,16,15,15,15,12,12,13,15,11,16
53033,13,12,13,13,12,11,10,10,11,12,11,11,15
53035,13,13,11,10,11,13,11,9,11,10,8,8,10
53037,14,12,13,11,12,11,11,10,12,11,8,12,14
53039,7,7,7,8,8,8,6,6,7,6,7,9,8
53041,16,18,15,12,15,12,11,10,10,10,15,9,16
53043,5,5,12,7,10,13,10,10,11,9,3,12,15
53045,15,14,18,15,16,15,12,11,11,14,15,16,18
53047,11,11,13,10,11,13,9,10,15,9,13,14,16
53049,16,16,16,11,12,10,11,13,11,9,14,10,13
53051,16,15,16,9,8,15,11,11,5,10,6,7,15
53053,15,15,14,14,13,13,12,12,12,11,13,14,14
53055,15,14,16,16,13,13,13,11,11,11,12,11,12
53057,15,14,16,17,11,14,13,11,12,9,14,12,11
53059,12,14,13,13,13,11,10,10,5,10,12,11,14
53061,15,18,16,15,14,13,11,11,13,14,13,11,12
53063,16,15,16,13,11,15,15,11,11,10,10,13,15
53065,10,9,16,8,9,15,15,11,10,10,6,11,15
53067,12,13,12,13,9,11,8,9,10,10,9,12,15
53069,16,18,17,5,5,5,4,12,12,4,13,3,3
53071,8,7,8,7,18,13,7,16,13,11,10,9,12
53073,12,11,9,10,8,12,7,8,6,7,8,7,12
53075,9,5,7,6,8,9,8,10,7,7,5,10,9
53077,12,8,12,8,10,10,9,11,11,12,14,14,12
54001,16,5,12,11,12,13,17,12,17,18,17,18,18
54003,17,18,19,19,19,19,19,19,19,19,19,19,19
54005,19,19,19,19,19,19,19,19,19,19,19,19,19
54007,12,19,19,12,11,18,15,12,19,16,19,19,18
54009,18,19,18,19,19,19,19,19,19,19,18,19,19
54011,19,19,18,19,19,19,19,19,19,19,19,19,19
54013,5,17,18,5,16,19,4,11,19,4,19,18,17
54015,15,19,19,17,19,19,18,4,19,18,19,19,19
54017,14,15,14,5,10,14,13,13,5,16,18,16,17
54019,19,19,19,19,19,17,18,19,19,19,19,19,19
54021,5,5,18,5,5,5,4,4,16,9,19,3,13
54023,5,12,7,5,5,15,19,17,18,18,17,16,16
54025,19,19,18,14,19,18,18,18,18,17,19,19,19
54027,12,16,12,14,14,19,19,19,19,19,19,18,16
54029,19,19,19,19,19,19,19,19,18,19,19,18,18
54031,10,13,10,11,13,18,19,17,18,18,17,14,13
54033,18,19,17,18,18,17,18,16,17,18,19,18,19
54035,13,18,17,16,19,19,18,19,19,19,19,18,19
54037,12,17,16,19,16,18,19,18,19,19,18,17,18
54039,18,19,19,19,19,19,19,19,19,19,19,19,19
54041,14,17,17,10,5,14,13,12,13,16,18,19,18
54043,19,19,19,19,19,19,19,19,19,19,19,19,19
54045,19,19,19,19,19,19,19,19,19,19,19,19,19
54047,19,19,19,19,19,19,19,19,19,19,19,19,19
54049,18,19,15,18,16,15,12,12,17,19,19,18,18
54051,19,18,15,15,17,18,19,19,18,18,18,16,17
54053,17,18,18,19,19,19,19,19,19,19,19,19,19
54055,19,19,19,19,19,19,19,19,19,18,19,19,19
54057,11,17,9,12,12,18,19,19,18,18,19,15,18
54059,19,19,19,19,19,19,19,19,19,19,19,19,19
54061,18,19,12,17,12,10,17,16,13,15,15,16,15
54063,19,11,18,5,18,16,18,17,15,17,19,19,19
54065,15,16,17,18,18,19,19,19,19,19,19,19,17
54067,19,19,19,19,19,19,19,19,19,19,19,16,19
54069,18,19,16,18,18,18,16,19,19,19,19,19,18
54071,8,5,5,8,8,5,17,13,15,13,10,8,6
54073,5,5,5,5,16,16,19,15,16,16,15,17,12
54075,12,9,10,6,10,8,15,13,12,9,13,11,9
54077,15,16,10,10,11,14,17,16,17,17,14,17,18
54079,16,18,19,17,15,18,18,19,19,18,18,13,17
54081,19,19,19,19,19,19,19,19,19,19,19,19,19
54083,11,6,8,6,8,7,18,13,17,16,16,16,15
54085,5,9,13,6,13,16,13,12,17,15,18,16,3
54087,10,19,18,14,19,19,16,17,19,19,19,19,19
54089,19,19,19,19,19,19,19,19,19,19,19,19,19
54091,18,18,15,16,14,15,17,15,16,18,18,19,18
54093,9,5,5,5,5,5,17,4,17,17,16,18,18
54095,12,8,9,5,14,16,17,15,12,15,16,15,15
54097,16,15,14,12,11,14,17,14,16,17,18,18,18
54099,19,19,19,19,19,19,19,19,19,19,19,19,19
54101,17,18,17,13,14,16,17,17,17,17,18,18,18
54103,19,18,14,13,16,17,18,17,15,17,18,17,19
54105,5,16,5,5,18,19,4,16,19,18,19,19,16
54107,7,13,18,16,18,17,19,14,18,18,17,18,17
54109,19,19,19,19,19,19,19,19,19,19,19,19,19
55001,9,13,6,16,12,10,15,13,19,14,10,9,11
55003,5,5,5,5,5,5,4,4,5,7,17,18,19
55005,6,7,6,7,7,6,6,7,7,9,17,10,12
55007,5,5,5,5,5,5,4,4,5,10,18,16,18
55009,9,11,11,11,10,10,10,11,8,11,9,8,9
55011,6,5,6,6,5,5,6,4,7,4,3,3,6
55013,6,7,7,8,8,6,6,4,7,10,16,11,14
55015,12,5,13,10,11,12,10,11,9,10,10,9,9
55017,5,7,6,8,6,7,6,12,8,10,13,6,7
55019,5,9,5,10,7,8,9,8,11,10,9,6,8
55021,11,14,8,18,12,16,17,13,16,16,9,12,13
55023,8,7,5,5,5,5,10,5,10,11,3,8,7
55025,13,15,13,15,13,12,13,13,12,14,12,11,10
55027,14,11,11,13,10,17,17,15,15,14,15,9,12
55029,5,5,14,12,12,5,4,4,5,11,10,8,10
55031,8,8,8,9,8,7,7,9,7,16,14,9,14
55033,6,7,7,8,7,6,7,7,7,10,11,6,5
55035,7,7,6,8,6,6,8,6,9,11,8,7,7
55037,5,5,5,5,5,11,4,4,5,4,7,7,3
55039,14,11,13,12,11,12,10,12,11,9,12,8,10
55041,5,5,6,5,5,8,7,4,7,4,7,9,14
55043,8,7,8,8,10,5,12,6,14,10,6,6,8
55045,14,12,14,16,16,13,16,4,17,14,13,11,15
55047,11,12,5,14,11,12,14,13,14,12,12,10,11
55049,10,13,10,13,15,8,15,8,15,12,10,8,11
55051,5,5,5,5,5,5,4,4,5,4,5,3,13
55053,11,9,7,13,9,7,11,9,12,12,11,8,9
55055,14,14,13,14,14,11,9,15,11,12,9,8,8
55057,11,11,8,16,12,10,14,12,16,14,11,9,11
55059,18,15,18,18,17,15,17,17,15,11,15,12,12
55061,5,5,14,12,12,5,8,4,8,11,10,8,10
55063,13,9,7,10,9,9,13,14,12,12,15,9,10
55065,5,5,5,9,15,5,16,7,16,4,3,3,13
55067,5,7,7,5,5,7,8,6,8,6,7,9,19
55069,5,5,8,5,5,7,7,6,7,6,9,6,5
55071,16,8,17,13,15,16,10,10,11,11,11,8,11
55073,7,10,9,8,7,10,10,9,8,9,6,6,8
55075,5,5,5,6,5,12,7,4,15,4,7,8,11
55077,8,12,5,16,11,5,16,13,18,14,10,11,12
55078,5,8,5,5,6,7,9,6,10,6,8,10,19
55079,16,17,16,18,17,17,18,18,18,19,18,18,19
55081,13,7,8,13,16,7,13,14,12,17,11,9,13
55083,6,7,7,5,6,9,8,6,10,6,8,10,19
55085,5,5,6,5,5,6,6,4,6,4,6,8,5
55087,9,8,9,8,8,10,9,8,7,9,7,7,6
55089,13,14,14,12,11,13,14,10,13,9,8,8,5
55091,5,5,5,6,5,5,4,4,5,9,7,7,3
55093,8,8,7,8,7,7,7,7,7,10,8,7,4
55095,7,9,8,8,9,7,7,7,8,11,13,8,8
55097,9,13,8,15,12,10,13,11,15,11,9,6,9
55099,5,5,6,5,5,5,5,5,5,6,13,10,3
55101,11,10,14,16,17,15,11,16,10,12,14,12,10
55103,9,12,8,9,9,5,15,6,15,13,9,9,9
55105,15,17,15,16,15,14,16,16,16,16,14,17,16
55107,5,5,5,6,5,6,4,7,6,7,18,9,11
55109,8,9,8,8,8,7,8,7,9,11,9,6,6
55111,11,18,10,14,11,14,15,10,15,14,14,10,10
55113,5,6,6,6,5,5,5,6,5,10,19,17,18
55115,7,10,8,8,8,9,10,8,9,8,8,10,18
55117,13,15,14,11,9,14,14,12,10,12,11,10,11
55119,5,7,7,6,5,7,4,4,8,8,12,3,6
55121,8,7,7,9,6,5,10,4,9,9,9,6,8
55123,10,5,7,9,8,5,13,8,11,13,8,10,10
55125,5,5,5,5,5,5,6,4,5,4,6,6,8
55127,15,13,13,15,12,11,12,12,13,15,12,10,7
55129,5,5,5,6,5,5,5,6,5,4,18,13,17
55131,11,11,11,15,13,10,12,11,11,11,11,9,9
55133,13,12,12,11,11,10,11,12,12,11,12,10,7
55135,8,12,9,10,11,10,11,10,8,10,9,8,8
55137,5,13,5,15,12,9,14,12,16,12,11,9,10
55139,11,15,14,10,13,11,10,13,11,9,11,10,8
55141,14,11,7,13,10,9,13,10,16,11,12,7,8
56001,10,10,11,9,13,9,7,7,6,7,5,5,5
56003,6,6,8,9,5,8,7,5,5,5,4,4,4
56005,6,5,5,5,16,5,4,5,5,4,4,3,8
56007,9,10,15,9,15,11,9,7,6,9,8,8,8
56009,8,8,5,5,11,7,6,5,6,4,5,4,4
56011,5,5,5,5,7,5,4,5,5,4,4,3,4
56013,8,8,19,18,13,19,10,6,6,16,7,18,8
56015,7,7,8,6,7,6,4,5,5,5,5,3,4
56017,7,7,19,18,5,5,4,5,5,4,6,11,8
56019,5,7,5,5,11,8,8,5,5,6,5,4,3
56021,15,14,17,14,16,13,8,10,7,11,9,10,9
56023,7,7,7,14,12,8,10,6,5,9,7,5,5
56025,16,13,18,17,17,14,14,9,11,11,10,7,8
56027,6,5,5,5,5,5,4,5,5,4,4,3,3
56029,7,7,15,15,6,10,6,5,6,4,4,9,5
56031,9,8,9,7,9,8,6,5,5,6,4,5,3
56033,6,5,5,6,10,6,5,5,5,5,4,3,4
56035,6,5,5,18,18,5,14,5,5,16,4,3,7
56037,7,8,10,12,18,11,17,6,5,11,15,7,16
56039,6,5,11,15,11,11,8,7,6,11,6,8,3
56041,7,8,7,13,13,9,11,6,7,7,9,4,7
56043,8,8,17,15,5,12,8,5,7,8,6,3,5
56045,7,5,5,5,5,5,5,5,5,4,4,3,3
